date,ticker,marketCap,size_category,Total Cash From Operating Activities,Net Income,Depreciation And Amortization,Change In Working Capital,Total Revenue,Gross Profit,Operating Income,Total Assets,Accounts Receivable,Inventory,Accounts Payable
2025-03-31,EXC,44530339840,Large-Cap,,908000000.0,905000000.0,-832000000.0,6714000000.0,2845000000.0,1537000000.0,109484000000.0,3002000000.0,833000000.0,2693000000.0
2025-06-30,EXC,44530339840,Large-Cap,,391000000.0,604000000.0,-177000000.0,5427000000.0,2210000000.0,925000000.0,111147000000.0,3064000000.0,868000000.0,3043000000.0
2023-12-31,EXPD,16535945216,Large-Cap,,,,,,,,,,,
2024-03-31,EXPD,16535945216,Large-Cap,,,,,,,,,,,
2024-06-30,EXPD,16535945216,Large-Cap,,175469000.0,14979000.0,-85677000.0,2439001000.0,298586000.0,223919000.0,4788341000.0,1843894000.0,,1073476000.0
2024-09-30,EXPD,16535945216,Large-Cap,,229574000.0,15774000.0,-164011000.0,3000131000.0,379061000.0,301524000.0,5170917000.0,2176959000.0,,1240174000.0
2024-12-31,EXPD,16535945216,Large-Cap,,235878000.0,15176000.0,-13286000.0,2954705000.0,387570000.0,301104000.0,4754458000.0,1997840000.0,,1036749000.0
2025-03-31,EXPD,16535945216,Large-Cap,,203795000.0,14604000.0,109242000.0,2666419000.0,352860000.0,265858000.0,4756650000.0,1904171000.0,,1047374000.0
2025-06-30,EXPD,16535945216,Large-Cap,,183574000.0,13847000.0,-43823000.0,2651885000.0,347604000.0,247736000.0,4786481000.0,2005094000.0,,1118283000.0
2023-12-31,EXPE,27572492288,Large-Cap,,,,,,,,,,,
2024-03-31,EXPE,27572492288,Large-Cap,,,,,,,,,,,
2024-06-30,EXPE,27572492288,Large-Cap,,386000000.0,205000000.0,730000000.0,3558000000.0,3196000000.0,490000000.0,25893000000.0,4127000000.0,,3567000000.0
2024-09-30,EXPE,27572492288,Large-Cap,,684000000.0,211000000.0,-2432000000.0,4060000000.0,3672000000.0,860000000.0,23405000000.0,3764000000.0,,3158000000.0
2024-12-31,EXPE,27572492288,Large-Cap,,299000000.0,212000000.0,-528000000.0,3184000000.0,2849000000.0,356000000.0,22388000000.0,3213000000.0,,3070000000.0
2025-03-31,EXPE,27572492288,Large-Cap,,-200000000.0,219000000.0,2770000000.0,2988000000.0,2631000000.0,-44000000.0,26114000000.0,4449000000.0,,2938000000.0
2025-06-30,EXPE,27572492288,Large-Cap,,330000000.0,223000000.0,528000000.0,3786000000.0,3409000000.0,531000000.0,26976000000.0,4949000000.0,,3346000000.0
2023-12-31,EXR,30986532864,Large-Cap,,,,,,,,,,,
2024-03-31,EXR,30986532864,Large-Cap,,,,,,,,,,,
2024-06-30,EXR,30986532864,Large-Cap,,185872000.0,194809000.0,86860000.0,810663000.0,594130000.0,359420000.0,27762080000.0,164060000.0,,381941000.0
2024-09-30,EXR,30986532864,Large-Cap,,193210000.0,195046000.0,-543000.0,824804000.0,598259000.0,363463000.0,28063117000.0,112748000.0,,388757000.0
2024-12-31,EXR,30986532864,Large-Cap,,262487000.0,196202000.0,-51707000.0,821896000.0,582545000.0,342318000.0,28847926000.0,129748000.0,,346519000.0
2025-03-31,EXR,30986532864,Large-Cap,,270875000.0,180356000.0,29695000.0,819997000.0,579299000.0,352969000.0,28993918000.0,116059000.0,,359495000.0
2025-06-30,EXR,30986532864,Large-Cap,,249731000.0,177266000.0,72856000.0,841618000.0,597052000.0,374834000.0,29368011000.0,134842000.0,,438062000.0
2023-12-31,F,47798120448,Large-Cap,,,,,,,,,,,
2024-03-31,F,47798120448,Large-Cap,,,,,,,,,,,
2024-06-30,F,47798120448,Large-Cap,,1831000000.0,1518000000.0,1704000000.0,47808000000.0,4561000000.0,1883000000.0,276586000000.0,64236000000.0,17183000000.0,25458000000.0
2024-09-30,F,47798120448,Large-Cap,,892000000.0,1394000000.0,2307000000.0,46196000000.0,3336000000.0,880000000.0,287047000000.0,65809000000.0,18025000000.0,27424000000.0
2024-12-31,F,47798120448,Large-Cap,,1824000000.0,1450000000.0,-607000000.0,48211000000.0,4008000000.0,1231000000.0,285196000000.0,66573000000.0,14951000000.0,24128000000.0
2025-03-31,F,47798120448,Large-Cap,,471000000.0,1384000000.0,1476000000.0,40659000000.0,2750000000.0,319000000.0,284539000000.0,65222000000.0,17895000000.0,26259000000.0
2025-06-30,F,47798120448,Large-Cap,,-36000000.0,1434000000.0,3768000000.0,50184000000.0,3217000000.0,511000000.0,292725000000.0,67302000000.0,17270000000.0,27756000000.0
2023-12-31,FANG,42916315136,Large-Cap,,,,,,,,,,,
2024-03-31,FANG,42916315136,Large-Cap,,,,,,,,,,,
2024-06-30,FANG,42916315136,Large-Cap,,837000000.0,475000000.0,76000000.0,2473000000.0,1213000000.0,1157000000.0,35637000000.0,830000000.0,55000000.0,331000000.0
2024-09-30,FANG,42916315136,Large-Cap,,659000000.0,736000000.0,-187000000.0,2636000000.0,1049000000.0,968000000.0,65747000000.0,1430000000.0,126000000.0,198000000.0
2024-12-31,FANG,42916315136,Large-Cap,,1074000000.0,1170000000.0,81000000.0,3696000000.0,1520000000.0,1442000000.0,67292000000.0,1585000000.0,116000000.0,253000000.0
2025-03-31,FANG,42916315136,Large-Cap,,1405000000.0,1088000000.0,-132000000.0,4031000000.0,1814000000.0,1710000000.0,70066000000.0,1591000000.0,117000000.0,124000000.0
2025-06-30,FANG,42916315136,Large-Cap,,699000000.0,1257000000.0,-429000000.0,3651000000.0,1264000000.0,1179000000.0,71941000000.0,1534000000.0,115000000.0,210000000.0
2023-12-31,FAST,55889903616,Large-Cap,,,,,,,,,,,
2024-03-31,FAST,55889903616,Large-Cap,,,,,,,,,,,
2024-06-30,FAST,55889903616,Large-Cap,,292700000.0,43700000.0,-80000000.0,1916200000.0,863500000.0,386900000.0,4603500000.0,1204800000.0,1504600000.0,292600000.0
2024-09-30,FAST,55889903616,Large-Cap,,298100000.0,44400000.0,-48300000.0,1910200000.0,858600000.0,388100000.0,4738400000.0,1200600000.0,1559500000.0,301700000.0
2024-12-31,FAST,55889903616,Large-Cap,,262100000.0,44400000.0,-19500000.0,1824500000.0,818200000.0,344800000.0,4698000000.0,1108600000.0,1645000000.0,287700000.0
2025-03-31,FAST,55889903616,Large-Cap,,298700000.0,44700000.0,-85400000.0,1959400000.0,883900000.0,393900000.0,4870900000.0,1278700000.0,1673900000.0,341100000.0
2025-06-30,FAST,55889903616,Large-Cap,,330300000.0,45100000.0,-98400000.0,2080300000.0,942800000.0,436100000.0,5016200000.0,1324200000.0,1726300000.0,319300000.0
2023-12-31,FCX,51328921600,Large-Cap,,,,,,,,,,,
2024-03-31,FCX,51328921600,Large-Cap,,,,,,,,,,,
2024-06-30,FCX,51328921600,Large-Cap,,616000000.0,,73000000.0,6624000000.0,2240000000.0,2049000000.0,54635000000.0,1128000000.0,6474000000.0,3910000000.0
2024-09-30,FCX,51328921600,Large-Cap,,526000000.0,,-5000000.0,6790000000.0,2113000000.0,1938000000.0,55400000000.0,979000000.0,6443000000.0,3824000000.0
2024-12-31,FCX,51328921600,Large-Cap,,274000000.0,,0.0,5720000000.0,1425000000.0,1243000000.0,54848000000.0,578000000.0,6808000000.0,2789000000.0
2025-03-31,FCX,51328921600,Large-Cap,,352000000.0,,-297000000.0,5728000000.0,1506000000.0,1303000000.0,56022000000.0,743000000.0,7074000000.0,4078000000.0
2025-06-30,FCX,51328921600,Large-Cap,,772000000.0,,-45000000.0,7582000000.0,2632000000.0,2432000000.0,56492000000.0,941000000.0,6954000000.0,4288000000.0
2024-02-29,FDS,10952245248,Large-Cap,,,,,,,,,,,
2024-05-31,FDS,10952245248,Large-Cap,,158135000.0,40087000.0,36082000.0,552708000.0,305722000.0,202459000.0,4039701000.0,240096000.0,,138381000.0
2024-08-31,FDS,10952245248,Large-Cap,,89496000.0,41594000.0,56744000.0,562187000.0,303991000.0,131472000.0,4055040000.0,228054000.0,,178250000.0
2024-11-30,FDS,10952245248,Large-Cap,,150022000.0,43289000.0,-143364000.0,568667000.0,309888000.0,191335000.0,4048585000.0,252521000.0,,151297000.0
2025-02-28,FDS,10952245248,Large-Cap,,144860000.0,46015000.0,-22665000.0,570660000.0,301056000.0,185492000.0,4241442000.0,277636000.0,,131103000.0
2025-05-31,FDS,10952245248,Large-Cap,,148542000.0,48820000.0,40905000.0,585520000.0,304791000.0,194155000.0,4338762000.0,271851000.0,,144487000.0
2025-08-31,FDS,10952245248,Large-Cap,,,,,,,,,,,
2024-02-29,FDX,56114929664,Large-Cap,,,,,,,,,,,
2024-05-31,FDX,56114929664,Large-Cap,,,,,,,,,,,
2024-08-31,FDX,56114929664,Large-Cap,,794000000.0,1078000000.0,-1610000000.0,21579000000.0,4376000000.0,1208000000.0,86711000000.0,10312000000.0,611000000.0,3738000000.0
2024-11-30,FDX,56114929664,Large-Cap,,741000000.0,1063000000.0,-1609000000.0,21967000000.0,4579000000.0,1378000000.0,85481000000.0,10737000000.0,620000000.0,3896000000.0
2025-02-28,FDX,56114929664,Large-Cap,,909000000.0,1066000000.0,-880000000.0,22160000000.0,4731000000.0,1471000000.0,85043000000.0,10230000000.0,617000000.0,3604000000.0
2025-05-31,FDX,56114929664,Large-Cap,,1648000000.0,1057000000.0,-601000000.0,22220000000.0,5309000000.0,1937000000.0,87627000000.0,11368000000.0,602000000.0,3692000000.0
2025-08-31,FDX,56114929664,Large-Cap,,824000000.0,1092000000.0,-1110000000.0,22244000000.0,4694000000.0,1298000000.0,88416000000.0,11516000000.0,604000000.0,4223000000.0
2023-12-31,FE,26231459840,Large-Cap,,,,,,,,,,,
2024-03-31,FE,26231459840,Large-Cap,,,,,,,,,,,
2024-06-30,FE,26231459840,Large-Cap,,45000000.0,487000000.0,254000000.0,3280000000.0,2275000000.0,415000000.0,51021000000.0,816000000.0,536000000.0,1477000000.0
2024-09-30,FE,26231459840,Large-Cap,,419000000.0,434000000.0,-213000000.0,3729000000.0,2504000000.0,727000000.0,50756000000.0,955000000.0,536000000.0,1520000000.0
2024-12-31,FE,26231459840,Large-Cap,,261000000.0,391000000.0,232000000.0,3176000000.0,2171000000.0,613000000.0,52044000000.0,867000000.0,549000000.0,1575000000.0
2025-03-31,FE,26231459840,Large-Cap,,360000000.0,408000000.0,-288000000.0,3765000000.0,2528000000.0,754000000.0,52771000000.0,1024000000.0,567000000.0,1516000000.0
2025-06-30,FE,26231459840,Large-Cap,,268000000.0,348000000.0,317000000.0,3380000000.0,2259000000.0,547000000.0,54230000000.0,848000000.0,595000000.0,1826000000.0
2023-12-31,FFIV,18662860800,Large-Cap,,,,,,,,,,,
2024-03-31,FFIV,18662860800,Large-Cap,,,,,,,,,,,
2024-06-30,FFIV,18662860800,Large-Cap,,144079000.0,26778000.0,-55752000.0,695495000.0,559070000.0,163183000.0,5414450000.0,419986000.0,78537000.0,53618000.0
2024-09-30,FFIV,18662860800,Large-Cap,,165296000.0,22929000.0,15445000.0,746674000.0,602954000.0,191025000.0,5613004000.0,389024000.0,76378000.0,67894000.0
2024-12-31,FFIV,18662860800,Large-Cap,,166445000.0,22666000.0,-41859000.0,766489000.0,625979000.0,216403000.0,5900641000.0,484989000.0,73239000.0,53611000.0
2025-03-31,FFIV,18662860800,Large-Cap,,145530000.0,22471000.0,47008000.0,731123000.0,590164000.0,158897000.0,5906577000.0,379618000.0,67880000.0,43610000.0
2025-06-30,FFIV,18662860800,Large-Cap,,189912000.0,22471000.0,21374000.0,780370000.0,631742000.0,196317000.0,6113499000.0,359859000.0,66920000.0,68709000.0
2023-12-31,FI,70427926528,Large-Cap,,,,,,,,,,,
2024-03-31,FI,70427926528,Large-Cap,,,,,,,,,,,
2024-06-30,FI,70427926528,Large-Cap,,894000000.0,785000000.0,-310000000.0,5107000000.0,3125000000.0,1428000000.0,93417000000.0,3744000000.0,,522000000.0
2024-09-30,FI,70427926528,Large-Cap,,564000000.0,778000000.0,428000000.0,5215000000.0,3208000000.0,1602000000.0,79792000000.0,3714000000.0,,483000000.0
2024-12-31,FI,70427926528,Large-Cap,,938000000.0,758000000.0,352000000.0,5251000000.0,3232000000.0,1668000000.0,77176000000.0,3725000000.0,,511000000.0
2025-03-31,FI,70427926528,Large-Cap,,851000000.0,768000000.0,-1111000000.0,5130000000.0,3057000000.0,1375000000.0,80402000000.0,3935000000.0,,663000000.0
2025-06-30,FI,70427926528,Large-Cap,,1026000000.0,802000000.0,-134000000.0,5516000000.0,3410000000.0,1699000000.0,81531000000.0,4116000000.0,,768000000.0
2023-12-31,FICO,36456271872,Large-Cap,,,,,,,,,,,
2024-03-31,FICO,36456271872,Large-Cap,,,,,,,,,,,
2024-06-30,FICO,36456271872,Large-Cap,,126256000.0,3834000.0,44459000.0,447849000.0,359624000.0,190251000.0,1708831000.0,437637000.0,,22489000.0
2024-09-30,FICO,36456271872,Large-Cap,,135691000.0,3815000.0,54215000.0,453809000.0,364235000.0,197178000.0,1717884000.0,426642000.0,,22473000.0
2024-12-31,FICO,36456271872,Large-Cap,,152528000.0,3535000.0,-1235000.0,439968000.0,352623000.0,179528000.0,1706608000.0,350924000.0,,23190000.0
2025-03-31,FICO,36456271872,Large-Cap,,162615000.0,3415000.0,-130967000.0,498735000.0,411105000.0,245648000.0,1835753000.0,492542000.0,,24059000.0
2025-06-30,FICO,36456271872,Large-Cap,,181789000.0,3981000.0,67241000.0,536415000.0,448844000.0,262518000.0,1862023000.0,454106000.0,,29336000.0
2023-12-31,FIS,33557600256,Large-Cap,,,,,,,,,,,
2024-03-31,FIS,33557600256,Large-Cap,,,,,,,,,,,
2024-06-30,FIS,33557600256,Large-Cap,,238000000.0,431000000.0,-141000000.0,2490000000.0,944000000.0,375000000.0,34598000000.0,1675000000.0,,101000000.0
2024-09-30,FIS,33557600256,Large-Cap,,224000000.0,432000000.0,-97000000.0,2570000000.0,977000000.0,492000000.0,34347000000.0,1841000000.0,,220000000.0
2024-12-31,FIS,33557600256,Large-Cap,,281000000.0,446000000.0,-66000000.0,2599000000.0,976000000.0,526000000.0,33784000000.0,1876000000.0,,214000000.0
2025-03-31,FIS,33557600256,Large-Cap,,77000000.0,456000000.0,-223000000.0,2532000000.0,879000000.0,349000000.0,32841000000.0,1920000000.0,,176000000.0
2025-06-30,FIS,33557600256,Large-Cap,,-470000000.0,480000000.0,-336000000.0,2616000000.0,952000000.0,408000000.0,33373000000.0,2075000000.0,,270000000.0
2023-12-31,FITB,30069536768,Large-Cap,,,,,,,,,2804000000.0,,
2024-03-31,FITB,30069536768,Large-Cap,,,,,,,,,,,
2024-06-30,FITB,30069536768,Large-Cap,,601000000.0,120000000.0,-10000000.0,2061000000.0,,,213262000000.0,,,
2024-09-30,FITB,30069536768,Large-Cap,,573000000.0,123000000.0,881000000.0,2063000000.0,,,214318000000.0,,,
2024-12-31,FITB,30069536768,Large-Cap,,620000000.0,124000000.0,-1030000000.0,2143000000.0,,,212927000000.0,3177000000.0,,
2025-03-31,FITB,30069536768,Large-Cap,,515000000.0,135000000.0,142000000.0,2080000000.0,,,212669000000.0,,,
2025-06-30,FITB,30069536768,Large-Cap,,628000000.0,138000000.0,483000000.0,2223000000.0,,,209991000000.0,,,
2023-12-31,FMC,4202025728,Mid-Cap,,,,,,,,,,,
2024-03-31,FMC,4202025728,Mid-Cap,,,,,,,,,,,
2024-06-30,FMC,4202025728,Mid-Cap,,295100000.0,44300000.0,245100000.0,1038400000.0,398100000.0,157400000.0,12130700000.0,2702400000.0,1435000000.0,697300000.0
2024-09-30,FMC,4202025728,Mid-Cap,,65000000.0,43200000.0,15500000.0,1065400000.0,386400000.0,158200000.0,12218700000.0,2890500000.0,1392100000.0,802900000.0
2024-12-31,FMC,4202025728,Mid-Cap,,-16300000.0,43100000.0,290600000.0,1224300000.0,524700000.0,295800000.0,11653300000.0,2903200000.0,1201600000.0,768500000.0
2025-03-31,FMC,4202025728,Mid-Cap,,-15500000.0,43700000.0,-559400000.0,791400000.0,316700000.0,76000000.0,11800900000.0,2900100000.0,1374400000.0,801800000.0
2025-06-30,FMC,4202025728,Mid-Cap,,66700000.0,43400000.0,-46800000.0,1050500000.0,406300000.0,163100000.0,12297100000.0,3076300000.0,1395700000.0,906000000.0
2023-12-31,FOX,25898541056,Large-Cap,,,,,,,,,,,
2024-03-31,FOX,25898541056,Large-Cap,,,,,,,,,,,
2024-06-30,FOX,25898541056,Large-Cap,,319000000.0,98000000.0,232000000.0,3092000000.0,,671000000.0,21972000000.0,2364000000.0,626000000.0,
2024-09-30,FOX,25898541056,Large-Cap,,827000000.0,91000000.0,-696000000.0,3564000000.0,,953000000.0,22538000000.0,2687000000.0,795000000.0,
2024-12-31,FOX,25898541056,Large-Cap,,373000000.0,97000000.0,-1025000000.0,5078000000.0,,680000000.0,23022000000.0,3492000000.0,1171000000.0,
2025-03-31,FOX,25898541056,Large-Cap,,346000000.0,95000000.0,1368000000.0,4371000000.0,,760000000.0,23367000000.0,3252000000.0,455000000.0,
2025-06-30,FOX,25898541056,Large-Cap,,717000000.0,102000000.0,819000000.0,3287000000.0,,836000000.0,23195000000.0,2472000000.0,432000000.0,
2023-12-31,FOXA,25898541056,Large-Cap,,,,,,,,,,,
2024-03-31,FOXA,25898541056,Large-Cap,,,,,,,,,,,
2024-06-30,FOXA,25898541056,Large-Cap,,319000000.0,98000000.0,232000000.0,3092000000.0,,671000000.0,21972000000.0,2364000000.0,626000000.0,
2024-09-30,FOXA,25898541056,Large-Cap,,827000000.0,91000000.0,-696000000.0,3564000000.0,,953000000.0,22538000000.0,2687000000.0,795000000.0,
2024-12-31,FOXA,25898541056,Large-Cap,,373000000.0,97000000.0,-1025000000.0,5078000000.0,,680000000.0,23022000000.0,3492000000.0,1171000000.0,
2025-03-31,FOXA,25898541056,Large-Cap,,346000000.0,95000000.0,1368000000.0,4371000000.0,,760000000.0,23367000000.0,3252000000.0,455000000.0,
2025-06-30,FOXA,25898541056,Large-Cap,,717000000.0,102000000.0,819000000.0,3287000000.0,,836000000.0,23195000000.0,2472000000.0,432000000.0,
2023-12-31,FRT,8637871104,Mid-Cap,,,,,,,,,,,
2024-03-31,FRT,8637871104,Mid-Cap,,,,,,,,,,,
2024-06-30,FRT,8637871104,Mid-Cap,,111982000.0,85049000.0,25193000.0,296052000.0,201872000.0,104731000.0,8421167000.0,194611000.0,,176686000.0
2024-09-30,FRT,8637871104,Mid-Cap,,60953000.0,87028000.0,-2747000.0,303633000.0,203682000.0,105832000.0,8479218000.0,206513000.0,,201066000.0
2024-12-31,FRT,8637871104,Mid-Cap,,65537000.0,87117000.0,-26801000.0,311444000.0,209495000.0,107559000.0,8524757000.0,229080000.0,,183564000.0
2025-03-31,FRT,8637871104,Mid-Cap,,63768000.0,86946000.0,30818000.0,309154000.0,204783000.0,106962000.0,8621850000.0,220262000.0,,197422000.0
2025-06-30,FRT,8637871104,Mid-Cap,,155916000.0,89241000.0,-3329000.0,311523000.0,213233000.0,126243000.0,8623794000.0,225936000.0,,192122000.0
2023-12-31,FSLR,23596627968,Large-Cap,,,,,,,,,,,
2024-03-31,FSLR,23596627968,Large-Cap,,,,,,,,,,,
2024-06-30,FSLR,23596627968,Large-Cap,,349356000.0,97337000.0,-235177000.0,1010482000.0,498889000.0,372941000.0,11014255000.0,647565000.0,1264526000.0,230894000.0
2024-09-30,FSLR,23596627968,Large-Cap,,312956000.0,111158000.0,-459288000.0,887668000.0,445311000.0,321999000.0,11436638000.0,762138000.0,1502891000.0,265320000.0
2024-12-31,FSLR,23596627968,Large-Cap,,393116000.0,124419000.0,246651000.0,1514031000.0,567661000.0,456769000.0,12124361000.0,1261049000.0,1348479000.0,482190000.0
2025-03-31,FSLR,23596627968,Large-Cap,,209535000.0,125876000.0,-959362000.0,844568000.0,344403000.0,221244000.0,12116665000.0,1605603000.0,1571182000.0,427799000.0
2025-06-30,FSLR,23596627968,Large-Cap,,341868000.0,124647000.0,-323395000.0,1097170000.0,499850000.0,361607000.0,12858044000.0,1730972000.0,1724919000.0,367652000.0
2023-12-31,FTNT,64611553280,Large-Cap,,,,,,,,,,,
2024-03-31,FTNT,64611553280,Large-Cap,,,,,,,,,,,
2024-06-30,FTNT,64611553280,Large-Cap,,379800000.0,29200000.0,-206600000.0,1434300000.0,1159300000.0,437200000.0,8052900000.0,1083400000.0,383200000.0,132100000.0
2024-09-30,FTNT,64611553280,Large-Cap,,539900000.0,29800000.0,22600000.0,1508100000.0,1244700000.0,470900000.0,8852000000.0,1044100000.0,354300000.0,177900000.0
2024-12-31,FTNT,64611553280,Large-Cap,,526200000.0,35200000.0,-207100000.0,1660100000.0,1345600000.0,574100000.0,9763100000.0,1463400000.0,315500000.0,190900000.0
2025-03-31,FTNT,64611553280,Large-Cap,,433400000.0,35800000.0,295800000.0,1539700000.0,1246600000.0,453800000.0,10407000000.0,1174000000.0,362700000.0,224500000.0
2025-06-30,FTNT,64611553280,Large-Cap,,440100000.0,38300000.0,-159200000.0,1630000000.0,1315100000.0,458000000.0,10641400000.0,1215700000.0,405200000.0,245200000.0
2023-12-31,FTV,16419463168,Large-Cap,,,,,,,,,,,
2024-03-31,FTV,16419463168,Large-Cap,,,,,,,,,,,
2024-06-30,FTV,16419463168,Large-Cap,,195100000.0,136500000.0,-72500000.0,1552400000.0,928300000.0,301800000.0,17285000000.0,934500000.0,572000000.0,636100000.0
2024-09-30,FTV,16419463168,Large-Cap,,221600000.0,135800000.0,34300000.0,1534600000.0,921300000.0,295500000.0,17453600000.0,912200000.0,563900000.0,623800000.0
2024-12-31,FTV,16419463168,Large-Cap,,208800000.0,134800000.0,130400000.0,1620300000.0,977200000.0,307100000.0,17016100000.0,945400000.0,544800000.0,677400000.0
2025-03-31,FTV,16419463168,Large-Cap,,171900000.0,134900000.0,-92600000.0,1474200000.0,880900000.0,233600000.0,17137000000.0,929300000.0,568000000.0,669300000.0
2025-06-30,FTV,16419463168,Large-Cap,,166600000.0,137800000.0,-20600000.0,1518800000.0,895700000.0,222200000.0,18244200000.0,912200000.0,610400000.0,700500000.0
2023-12-31,GD,88859262976,Large-Cap,,,,,,,,,,,
2024-03-31,GD,88859262976,Large-Cap,,,,,,,,,,,
2024-06-30,GD,88859262976,Large-Cap,,905000000.0,217000000.0,-706000000.0,11976000000.0,1800000000.0,1156000000.0,55442000000.0,3152000000.0,9686000000.0,2969000000.0
2024-09-30,GD,88859262976,Large-Cap,,930000000.0,218000000.0,30000000.0,11671000000.0,1816000000.0,1181000000.0,57312000000.0,3165000000.0,10141000000.0,3290000000.0
2024-12-31,GD,88859262976,Large-Cap,,1148000000.0,240000000.0,1253000000.0,13338000000.0,2085000000.0,1423000000.0,55880000000.0,2977000000.0,9724000000.0,3344000000.0
2025-03-31,GD,88859262976,Large-Cap,,994000000.0,223000000.0,-1262000000.0,12223000000.0,1893000000.0,1268000000.0,56580000000.0,3294000000.0,9816000000.0,3357000000.0
2025-06-30,GD,88859262976,Large-Cap,,1014000000.0,223000000.0,88000000.0,13041000000.0,1949000000.0,1305000000.0,56888000000.0,3613000000.0,9889000000.0,3078000000.0
2023-12-31,GE,312808407040,Large-Cap,,,,,,,,,,,
2024-03-31,GE,312808407040,Large-Cap,,,,,,,,,,,
2024-06-30,GE,312808407040,Large-Cap,,1266000000.0,283000000.0,-241000000.0,9093000000.0,3518000000.0,1627000000.0,123190000000.0,8370000000.0,9469000000.0,5604000000.0
2024-09-30,GE,312808407040,Large-Cap,,1852000000.0,313000000.0,-147000000.0,9842000000.0,3616000000.0,1241000000.0,126698000000.0,8936000000.0,9718000000.0,5858000000.0
2024-12-31,GE,312808407040,Large-Cap,,1899000000.0,298000000.0,-457000000.0,10811000000.0,4049000000.0,2605000000.0,123140000000.0,7385000000.0,9763000000.0,6254000000.0
